assignments,relation_constraints,resource_constraints,date_constraints,constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,repair_pct,mu
61,83,9,0,92,0,328,0,183,FixerOnly,1.0,200
207,349,10,0,359,79,420,893,345,FixerOnly,1.0,200
207,349,10,0,359,79,420,903,383,FixerOnly,1.0,200
207,349,10,0,359,79,420,763,416,FixerOnly,1.0,200
127,201,13,0,214,542,314,355,387,FixerOnly,1.0,200
127,201,13,0,214,542,314,298,335,FixerOnly,1.0,200
127,201,13,0,214,542,314,276,347,FixerOnly,1.0,200
417,742,6,0,748,5731,414,7357,424,FixerOnly,1.0,200
417,742,6,0,748,5731,414,5815,456,FixerOnly,1.0,200
417,742,6,0,748,5731,414,6374,384,FixerOnly,1.0,200
264,294,16,0,310,105,202,1001,261,FixerOnly,1.0,200
264,294,16,0,310,105,202,892,289,FixerOnly,1.0,200
264,294,16,0,310,105,202,925,261,FixerOnly,1.0,200
200,337,9,0,346,98,528,1383,481,FixerOnly,1.0,200
200,337,9,0,346,98,528,1431,427,FixerOnly,1.0,200
200,337,9,0,346,98,528,1225,397,FixerOnly,1.0,200
417,722,12,0,734,2425,432,3280,528,FixerOnly,1.0,200
417,722,12,0,734,2425,432,4100,440,FixerOnly,1.0,200
417,722,12,0,734,2425,432,3509,531,FixerOnly,1.0,200
349,601,17,0,618,86,464,1288,489,FixerOnly,1.0,200
349,601,17,0,618,86,464,1205,499,FixerOnly,1.0,200
349,601,17,0,618,86,464,1096,488,FixerOnly,1.0,200
43,41,14,0,55,0,118,0,129,FixerOnly,1.0,200
43,41,14,0,55,0,118,0,121,FixerOnly,1.0,200
43,41,14,0,55,0,118,0,129,FixerOnly,1.0,200
86,134,2,0,136,1759,390,3517,345,FixerOnly,1.0,200
86,134,2,0,136,1759,390,3349,341,FixerOnly,1.0,200
86,134,2,0,136,1759,390,3450,341,FixerOnly,1.0,200
312,451,9,0,460,1054,639,3530,453,FixerOnly,1.0,200
312,451,9,0,460,1054,639,3445,474,FixerOnly,1.0,200
312,451,9,0,460,1054,639,3313,462,FixerOnly,1.0,200
26,35,1,0,36,0,287,40,340,FixerOnly,1.0,200
26,35,1,0,36,0,287,42,277,FixerOnly,1.0,200
26,35,1,0,36,0,287,118,295,FixerOnly,1.0,200
94,139,8,0,147,495,313,481,295,FixerOnly,1.0,200
94,139,8,0,147,495,313,466,417,FixerOnly,1.0,200
94,139,8,0,147,495,313,347,310,FixerOnly,1.0,200
294,319,14,0,333,6669,331,6576,1588,FixerOnly,1.0,200
294,319,14,0,333,6669,331,6261,1510,FixerOnly,1.0,200
294,319,14,0,333,6669,331,6294,1559,FixerOnly,1.0,200
331,370,8,0,378,8070,383,5463,419,FixerOnly,1.0,200
331,370,8,0,378,8070,383,5583,326,FixerOnly,1.0,200
331,370,8,0,378,8070,383,6630,352,FixerOnly,1.0,200
417,458,6,0,464,27506,300,20744,362,FixerOnly,1.0,200
417,458,6,0,464,27506,300,21024,365,FixerOnly,1.0,200
417,458,6,0,464,27506,300,20287,361,FixerOnly,1.0,200
84,97,14,0,111,0,193,17,254,FixerOnly,1.0,200
84,97,14,0,111,0,193,8,268,FixerOnly,1.0,200
84,97,14,0,111,0,193,26,241,FixerOnly,1.0,200
456,667,15,0,682,148,492,2556,562,FixerOnly,1.0,200
456,667,15,0,682,148,492,2632,546,FixerOnly,1.0,200
456,667,15,0,682,148,492,2270,480,FixerOnly,1.0,200
180,181,9,0,190,761,199,1171,273,FixerOnly,1.0,200
180,181,9,0,190,761,199,1339,284,FixerOnly,1.0,200
180,181,9,0,190,761,199,1514,232,FixerOnly,1.0,200
126,209,2,0,211,1619,284,2828,328,FixerOnly,1.0,200
126,209,2,0,211,1619,284,2039,380,FixerOnly,1.0,200
126,209,2,0,211,1619,284,2104,381,FixerOnly,1.0,200
429,723,19,0,742,356,951,1279,727,FixerOnly,1.0,200
429,723,19,0,742,356,951,1661,649,FixerOnly,1.0,200
429,723,19,0,742,356,951,1275,581,FixerOnly,1.0,200
347,492,11,0,503,1493,373,3236,363,FixerOnly,1.0,200
347,492,11,0,503,1493,373,2826,377,FixerOnly,1.0,200
347,492,11,0,503,1493,373,3298,331,FixerOnly,1.0,200
430,739,2,0,741,35600,655,37748,438,FixerOnly,1.0,200
430,739,2,0,741,35600,655,35557,529,FixerOnly,1.0,200
430,739,2,0,741,35600,655,37542,526,FixerOnly,1.0,200
109,106,16,0,122,0,134,23,196,FixerOnly,1.0,200
109,106,16,0,122,0,134,66,192,FixerOnly,1.0,200
109,106,16,0,122,0,134,62,192,FixerOnly,1.0,200
113,169,1,0,170,5293,386,6428,330,FixerOnly,1.0,200
113,169,1,0,170,5293,386,6389,326,FixerOnly,1.0,200
113,169,1,0,170,5293,386,6142,431,FixerOnly,1.0,200
449,625,2,0,627,29493,613,33697,664,FixerOnly,1.0,200
449,625,2,0,627,29493,613,33274,578,FixerOnly,1.0,200
449,625,2,0,627,29493,613,32750,686,FixerOnly,1.0,200
377,536,14,0,550,1306,438,4453,458,FixerOnly,1.0,200
377,536,14,0,550,1306,438,4624,444,FixerOnly,1.0,200
377,536,14,0,550,1306,438,4047,480,FixerOnly,1.0,200
213,224,9,0,233,824,289,1799,246,FixerOnly,1.0,200
213,224,9,0,233,824,289,1654,296,FixerOnly,1.0,200
213,224,9,0,233,824,289,1837,336,FixerOnly,1.0,200
399,666,16,0,682,256,401,3077,495,FixerOnly,1.0,200
399,666,16,0,682,256,401,2736,513,FixerOnly,1.0,200
399,666,16,0,682,256,401,2212,447,FixerOnly,1.0,200
26,29,3,0,32,0,189,0,177,FixerOnly,1.0,200
26,29,3,0,32,0,189,0,178,FixerOnly,1.0,200
26,29,3,0,32,0,189,0,181,FixerOnly,1.0,200
148,209,2,0,211,3088,343,3219,378,FixerOnly,1.0,200
148,209,2,0,211,3088,343,3262,356,FixerOnly,1.0,200
148,209,2,0,211,3088,343,2999,385,FixerOnly,1.0,200
185,255,14,0,269,0,277,133,274,FixerOnly,1.0,200
185,255,14,0,269,0,277,231,291,FixerOnly,1.0,200
185,255,14,0,269,0,277,152,369,FixerOnly,1.0,200
223,339,2,0,341,6538,620,7289,432,FixerOnly,1.0,200
223,339,2,0,341,6538,620,8367,451,FixerOnly,1.0,200
223,339,2,0,341,6538,620,8083,432,FixerOnly,1.0,200
208,320,3,0,323,5411,379,5291,451,FixerOnly,1.0,200
208,320,3,0,323,5411,379,5519,421,FixerOnly,1.0,200
208,320,3,0,323,5411,379,4774,405,FixerOnly,1.0,200
97,101,14,0,115,0,248,6,322,FixerOnly,1.0,200
97,101,14,0,115,0,248,11,241,FixerOnly,1.0,200
97,101,14,0,115,0,248,0,254,FixerOnly,1.0,200
472,518,10,0,528,10395,645,8960,583,FixerOnly,1.0,200
472,518,10,0,528,10395,645,9416,391,FixerOnly,1.0,200
472,518,10,0,528,10395,645,8308,413,FixerOnly,1.0,200
316,491,5,0,496,7464,409,6768,571,FixerOnly,1.0,200
316,491,5,0,496,7464,409,6767,483,FixerOnly,1.0,200
316,491,5,0,496,7464,409,7069,540,FixerOnly,1.0,200
171,288,8,0,296,2311,313,2001,487,FixerOnly,1.0,200
171,288,8,0,296,2311,313,2083,432,FixerOnly,1.0,200
171,288,8,0,296,2311,313,2093,453,FixerOnly,1.0,200
480,859,13,0,872,2942,784,6062,591,FixerOnly,1.0,200
480,859,13,0,872,2942,784,6155,512,FixerOnly,1.0,200
480,859,13,0,872,2942,784,6638,615,FixerOnly,1.0,200
490,496,12,0,508,9163,351,8058,349,FixerOnly,1.0,200
490,496,12,0,508,9163,351,8461,295,FixerOnly,1.0,200
490,496,12,0,508,9163,351,8645,396,FixerOnly,1.0,200
39,34,14,0,48,0,124,0,128,FixerOnly,1.0,200
39,34,14,0,48,0,124,0,132,FixerOnly,1.0,200
39,34,14,0,48,0,124,0,124,FixerOnly,1.0,200
20,23,16,0,39,0,52,0,87,FixerOnly,1.0,200
20,23,16,0,39,0,52,0,70,FixerOnly,1.0,200
20,23,16,0,39,0,52,0,80,FixerOnly,1.0,200
226,358,13,0,371,0,632,173,542,FixerOnly,1.0,200
226,358,13,0,371,0,632,274,608,FixerOnly,1.0,200
226,358,13,0,371,0,632,210,468,FixerOnly,1.0,200
295,515,8,0,523,597,428,2363,477,FixerOnly,1.0,200
295,515,8,0,523,597,428,3402,413,FixerOnly,1.0,200
295,515,8,0,523,597,428,3636,389,FixerOnly,1.0,200
270,464,3,0,467,3956,469,5731,469,FixerOnly,1.0,200
270,464,3,0,467,3956,469,6214,415,FixerOnly,1.0,200
270,464,3,0,467,3956,469,6099,484,FixerOnly,1.0,200
32,36,6,0,42,0,121,0,140,FixerOnly,1.0,200
32,36,6,0,42,0,121,0,126,FixerOnly,1.0,200
32,36,6,0,42,0,121,0,132,FixerOnly,1.0,200
162,222,19,0,241,0,419,66,345,FixerOnly,1.0,200
162,222,19,0,241,0,419,24,343,FixerOnly,1.0,200
162,222,19,0,241,0,419,56,415,FixerOnly,1.0,200
103,148,17,0,165,35,345,56,231,FixerOnly,1.0,200
103,148,17,0,165,35,345,36,256,FixerOnly,1.0,200
103,148,17,0,165,35,345,21,213,FixerOnly,1.0,200
415,454,11,0,465,10711,423,10402,385,FixerOnly,1.0,200
415,454,11,0,465,10711,423,9967,359,FixerOnly,1.0,200
415,454,11,0,465,10711,423,10213,374,FixerOnly,1.0,200
347,603,17,0,620,0,358,1954,344,FixerOnly,1.0,200
347,603,17,0,620,0,358,1337,342,FixerOnly,1.0,200
347,603,17,0,620,0,358,1866,330,FixerOnly,1.0,200
238,347,14,0,361,84,369,700,421,FixerOnly,1.0,200
238,347,14,0,361,84,369,528,416,FixerOnly,1.0,200
238,347,14,0,361,84,369,740,361,FixerOnly,1.0,200
241,327,6,0,333,1461,452,2058,491,FixerOnly,1.0,200
241,327,6,0,333,1461,452,1855,528,FixerOnly,1.0,200
241,327,6,0,333,1461,452,2092,510,FixerOnly,1.0,200
43,60,1,0,61,695,106,233,269,FixerOnly,1.0,200
43,60,1,0,61,695,106,281,232,FixerOnly,1.0,200
43,60,1,0,61,695,106,175,189,FixerOnly,1.0,200
127,189,16,0,205,0,224,172,273,FixerOnly,1.0,200
127,189,16,0,205,0,224,168,269,FixerOnly,1.0,200
127,189,16,0,205,0,224,133,309,FixerOnly,1.0,200
342,387,17,0,404,1805,335,2305,369,FixerOnly,1.0,200
342,387,17,0,404,1805,335,2360,376,FixerOnly,1.0,200
342,387,17,0,404,1805,335,2053,470,FixerOnly,1.0,200
131,180,19,0,199,0,250,30,308,FixerOnly,1.0,200
131,180,19,0,199,0,250,12,285,FixerOnly,1.0,200
131,180,19,0,199,0,250,8,263,FixerOnly,1.0,200
64,97,15,0,112,0,288,10,362,FixerOnly,1.0,200
64,97,15,0,112,0,288,4,303,FixerOnly,1.0,200
64,97,15,0,112,0,288,8,357,FixerOnly,1.0,200
273,461,10,0,471,1774,534,1930,542,FixerOnly,1.0,200
273,461,10,0,471,1774,534,1947,489,FixerOnly,1.0,200
273,461,10,0,471,1774,534,2137,565,FixerOnly,1.0,200
217,231,4,0,235,9231,294,7078,385,FixerOnly,1.0,200
217,231,4,0,235,9231,294,7721,327,FixerOnly,1.0,200
217,231,4,0,235,9231,294,7207,315,FixerOnly,1.0,200
196,322,6,0,328,141,354,1471,348,FixerOnly,1.0,200
196,322,6,0,328,141,354,1333,333,FixerOnly,1.0,200
196,322,6,0,328,141,354,1571,399,FixerOnly,1.0,200
461,632,16,0,648,1084,514,3300,415,FixerOnly,1.0,200
461,632,16,0,648,1084,514,3632,438,FixerOnly,1.0,200
461,632,16,0,648,1084,514,3955,483,FixerOnly,1.0,200
393,568,13,0,581,1344,594,3584,479,FixerOnly,1.0,200
393,568,13,0,581,1344,594,2900,528,FixerOnly,1.0,200
393,568,13,0,581,1344,594,3249,508,FixerOnly,1.0,200
197,314,10,0,324,0,371,1659,404,FixerOnly,1.0,200
197,314,10,0,324,0,371,1392,359,FixerOnly,1.0,200
197,314,10,0,324,0,371,1470,367,FixerOnly,1.0,200
350,390,5,0,395,11417,399,7642,406,FixerOnly,1.0,200
350,390,5,0,395,11417,399,7649,330,FixerOnly,1.0,200
350,390,5,0,395,11417,399,8330,403,FixerOnly,1.0,200
242,426,17,0,443,1040,364,1199,407,FixerOnly,1.0,200
242,426,17,0,443,1040,364,947,398,FixerOnly,1.0,200
242,426,17,0,443,1040,364,1272,376,FixerOnly,1.0,200
425,451,5,0,456,29660,383,25269,301,FixerOnly,1.0,200
425,451,5,0,456,29660,383,24841,343,FixerOnly,1.0,200
425,451,5,0,456,29660,383,25619,337,FixerOnly,1.0,200
463,838,4,0,842,10478,435,14108,409,FixerOnly,1.0,200
463,838,4,0,842,10478,435,16294,486,FixerOnly,1.0,200
463,838,4,0,842,10478,435,14875,428,FixerOnly,1.0,200
110,174,19,0,193,0,310,0,270,FixerOnly,1.0,200
110,174,19,0,193,0,310,0,266,FixerOnly,1.0,200
110,174,19,0,193,0,310,1,242,FixerOnly,1.0,200
316,348,13,0,361,561,249,2284,347,FixerOnly,1.0,200
316,348,13,0,361,561,249,2766,271,FixerOnly,1.0,200
316,348,13,0,361,561,249,2446,270,FixerOnly,1.0,200
326,518,12,0,530,84,416,1184,493,FixerOnly,1.0,200
326,518,12,0,530,84,416,1127,379,FixerOnly,1.0,200
326,518,12,0,530,84,416,1119,446,FixerOnly,1.0,200
449,738,1,0,739,58527,564,59907,553,FixerOnly,1.0,200
449,738,1,0,739,58527,564,58799,502,FixerOnly,1.0,200
449,738,1,0,739,58527,564,57066,511,FixerOnly,1.0,200
373,566,11,0,577,1511,538,2431,467,FixerOnly,1.0,200
373,566,11,0,577,1511,538,2709,434,FixerOnly,1.0,200
373,566,11,0,577,1511,538,2397,483,FixerOnly,1.0,200
57,74,1,0,75,863,194,682,415,FixerOnly,1.0,200
57,74,1,0,75,863,194,423,344,FixerOnly,1.0,200
57,74,1,0,75,863,194,750,243,FixerOnly,1.0,200
324,581,2,0,583,12473,397,15808,484,FixerOnly,1.0,200
324,581,2,0,583,12473,397,17339,478,FixerOnly,1.0,200
324,581,2,0,583,12473,397,17057,349,FixerOnly,1.0,200
308,458,7,0,465,5305,403,6757,303,FixerOnly,1.0,200
308,458,7,0,465,5305,403,6525,310,FixerOnly,1.0,200
308,458,7,0,465,5305,403,6386,347,FixerOnly,1.0,200
435,734,19,0,753,207,424,2783,485,FixerOnly,1.0,200
435,734,19,0,753,207,424,2934,448,FixerOnly,1.0,200
435,734,19,0,753,207,424,2790,427,FixerOnly,1.0,200
23,27,10,0,37,0,187,0,125,FixerOnly,1.0,200
23,27,10,0,37,0,187,0,119,FixerOnly,1.0,200
23,27,10,0,37,0,187,0,138,FixerOnly,1.0,200
448,502,15,0,517,5861,299,7529,318,FixerOnly,1.0,200
448,502,15,0,517,5861,299,7093,345,FixerOnly,1.0,200
448,502,15,0,517,5861,299,7440,328,FixerOnly,1.0,200
372,632,5,0,637,6122,527,8706,471,FixerOnly,1.0,200
372,632,5,0,637,6122,527,9061,463,FixerOnly,1.0,200
372,632,5,0,637,6122,527,10706,476,FixerOnly,1.0,200
139,155,17,0,172,185,311,296,283,FixerOnly,1.0,200
139,155,17,0,172,185,311,316,259,FixerOnly,1.0,200
139,155,17,0,172,185,311,59,296,FixerOnly,1.0,200
375,411,8,0,419,19527,436,14639,369,FixerOnly,1.0,200
375,411,8,0,419,19527,436,15461,374,FixerOnly,1.0,200
375,411,8,0,419,19527,436,15589,441,FixerOnly,1.0,200
248,280,10,0,290,5038,406,5039,383,FixerOnly,1.0,200
248,280,10,0,290,5038,406,5585,584,FixerOnly,1.0,200
248,280,10,0,290,5038,406,5203,397,FixerOnly,1.0,200
333,348,13,0,361,2658,368,3770,308,FixerOnly,1.0,200
333,348,13,0,361,2658,368,4129,283,FixerOnly,1.0,200
333,348,13,0,361,2658,368,3919,301,FixerOnly,1.0,200
269,297,11,0,308,4355,237,3545,286,FixerOnly,1.0,200
269,297,11,0,308,4355,237,3486,315,FixerOnly,1.0,200
269,297,11,0,308,4355,237,3215,363,FixerOnly,1.0,200
410,607,6,0,613,9422,383,10109,411,FixerOnly,1.0,200
410,607,6,0,613,9422,383,8759,393,FixerOnly,1.0,200
410,607,6,0,613,9422,383,10644,354,FixerOnly,1.0,200
183,287,4,0,291,861,365,1749,419,FixerOnly,1.0,200
183,287,4,0,291,861,365,1535,461,FixerOnly,1.0,200
183,287,4,0,291,861,365,1790,416,FixerOnly,1.0,200
404,708,18,0,726,1776,488,3166,459,FixerOnly,1.0,200
404,708,18,0,726,1776,488,2798,511,FixerOnly,1.0,200
404,708,18,0,726,1776,488,3203,463,FixerOnly,1.0,200
429,481,1,0,482,64551,444,58564,542,FixerOnly,1.0,200
429,481,1,0,482,64551,444,57606,439,FixerOnly,1.0,200
429,481,1,0,482,64551,444,59111,410,FixerOnly,1.0,200
354,561,16,0,577,1669,527,1978,415,FixerOnly,1.0,200
354,561,16,0,577,1669,527,1985,436,FixerOnly,1.0,200
354,561,16,0,577,1669,527,1696,564,FixerOnly,1.0,200
149,244,8,0,252,374,198,414,309,FixerOnly,1.0,200
149,244,8,0,252,374,198,647,276,FixerOnly,1.0,200
149,244,8,0,252,374,198,376,250,FixerOnly,1.0,200
112,169,11,0,180,0,274,52,260,FixerOnly,1.0,200
112,169,11,0,180,0,274,104,214,FixerOnly,1.0,200
112,169,11,0,180,0,274,53,246,FixerOnly,1.0,200
79,118,2,0,120,183,477,219,375,FixerOnly,1.0,200
79,118,2,0,120,183,477,187,332,FixerOnly,1.0,200
79,118,2,0,120,183,477,421,331,FixerOnly,1.0,200
124,209,5,0,214,90,407,1003,351,FixerOnly,1.0,200
124,209,5,0,214,90,407,502,418,FixerOnly,1.0,200
124,209,5,0,214,90,407,665,395,FixerOnly,1.0,200
410,692,11,0,703,1989,454,2565,433,FixerOnly,1.0,200
410,692,11,0,703,1989,454,3281,486,FixerOnly,1.0,200
410,692,11,0,703,1989,454,3056,416,FixerOnly,1.0,200
177,183,9,0,192,338,328,843,273,FixerOnly,1.0,200
177,183,9,0,192,338,328,936,276,FixerOnly,1.0,200
177,183,9,0,192,338,328,581,280,FixerOnly,1.0,200
391,680,17,0,697,1107,612,2213,572,FixerOnly,1.0,200
391,680,17,0,697,1107,612,2287,385,FixerOnly,1.0,200
391,680,17,0,697,1107,612,2813,470,FixerOnly,1.0,200
390,543,13,0,556,533,369,3073,475,FixerOnly,1.0,200
390,543,13,0,556,533,369,3687,456,FixerOnly,1.0,200
390,543,13,0,556,533,369,3689,353,FixerOnly,1.0,200
217,341,2,0,343,21845,288,17005,360,FixerOnly,1.0,200
217,341,2,0,343,21845,288,18336,371,FixerOnly,1.0,200
217,341,2,0,343,21845,288,18074,392,FixerOnly,1.0,200
282,298,4,0,302,19319,241,12772,303,FixerOnly,1.0,200
282,298,4,0,302,19319,241,12855,300,FixerOnly,1.0,200
282,298,4,0,302,19319,241,13790,285,FixerOnly,1.0,200
288,386,6,0,392,1278,548,3554,452,FixerOnly,1.0,200
288,386,6,0,392,1278,548,3070,481,FixerOnly,1.0,200
288,386,6,0,392,1278,548,2396,523,FixerOnly,1.0,200
238,332,8,0,340,457,445,2348,381,FixerOnly,1.0,200
238,332,8,0,340,457,445,2046,482,FixerOnly,1.0,200
238,332,8,0,340,457,445,2158,433,FixerOnly,1.0,200
411,729,9,0,738,5806,510,7258,595,FixerOnly,1.0,200
411,729,9,0,738,5806,510,7534,518,FixerOnly,1.0,200
411,729,9,0,738,5806,510,6642,520,FixerOnly,1.0,200
466,526,15,0,541,10285,448,9377,332,FixerOnly,1.0,200
466,526,15,0,541,10285,448,9176,388,FixerOnly,1.0,200
466,526,15,0,541,10285,448,8883,393,FixerOnly,1.0,200
12,13,12,0,25,0,55,0,39,FixerOnly,1.0,200
12,13,12,0,25,0,55,0,48,FixerOnly,1.0,200
12,13,12,0,25,0,55,0,56,FixerOnly,1.0,200
293,318,17,0,335,906,630,1535,292,FixerOnly,1.0,200
293,318,17,0,335,906,630,1491,371,FixerOnly,1.0,200
293,318,17,0,335,906,630,1520,394,FixerOnly,1.0,200
52,79,5,0,84,483,167,89,232,FixerOnly,1.0,200
52,79,5,0,84,483,167,56,318,FixerOnly,1.0,200
52,79,5,0,84,483,167,119,247,FixerOnly,1.0,200
76,108,14,0,122,0,265,0,250,FixerOnly,1.0,200
76,108,14,0,122,0,265,0,241,FixerOnly,1.0,200
76,108,14,0,122,0,265,0,252,FixerOnly,1.0,200
413,591,16,0,607,1079,468,1646,578,FixerOnly,1.0,200
413,591,16,0,607,1079,468,1605,552,FixerOnly,1.0,200
413,591,16,0,607,1079,468,2114,488,FixerOnly,1.0,200
486,715,7,0,722,12512,529,11738,558,FixerOnly,1.0,200
486,715,7,0,722,12512,529,12831,452,FixerOnly,1.0,200
486,715,7,0,722,12512,529,13113,466,FixerOnly,1.0,200
275,440,11,0,451,168,548,1522,497,FixerOnly,1.0,200
275,440,11,0,451,168,548,1292,331,FixerOnly,1.0,200
275,440,11,0,451,168,548,1809,370,FixerOnly,1.0,200
270,287,13,0,300,1999,394,3139,292,FixerOnly,1.0,200
270,287,13,0,300,1999,394,3149,279,FixerOnly,1.0,200
270,287,13,0,300,1999,394,2783,357,FixerOnly,1.0,200
297,509,1,0,510,33377,449,34078,522,FixerOnly,1.0,200
297,509,1,0,510,33377,449,35202,464,FixerOnly,1.0,200
297,509,1,0,510,33377,449,34565,481,FixerOnly,1.0,200
490,876,16,0,892,1337,385,3088,434,FixerOnly,1.0,200
490,876,16,0,892,1337,385,2902,439,FixerOnly,1.0,200
490,876,16,0,892,1337,385,3048,415,FixerOnly,1.0,200
60,82,18,0,100,0,333,0,174,FixerOnly,1.0,200
60,82,18,0,100,0,333,0,121,FixerOnly,1.0,200
60,82,18,0,100,0,333,0,168,FixerOnly,1.0,200
52,85,9,0,94,0,242,0,186,FixerOnly,1.0,200
52,85,9,0,94,0,242,0,164,FixerOnly,1.0,200
52,85,9,0,94,0,242,0,183,FixerOnly,1.0,200
430,491,15,0,506,880,494,2515,433,FixerOnly,1.0,200
430,491,15,0,506,880,494,2934,474,FixerOnly,1.0,200
430,491,15,0,506,880,494,2805,336,FixerOnly,1.0,200
92,127,8,0,135,1652,299,1261,584,FixerOnly,1.0,200
92,127,8,0,135,1652,299,1265,556,FixerOnly,1.0,200
92,127,8,0,135,1652,299,1250,538,FixerOnly,1.0,200
390,626,18,0,644,42,526,2033,616,FixerOnly,1.0,200
390,626,18,0,644,42,526,2295,470,FixerOnly,1.0,200
390,626,18,0,644,42,526,2160,399,FixerOnly,1.0,200
288,466,6,0,472,4113,526,6964,493,FixerOnly,1.0,200
288,466,6,0,472,4113,526,7296,485,FixerOnly,1.0,200
288,466,6,0,472,4113,526,6669,549,FixerOnly,1.0,200
331,529,8,0,537,322,464,2788,386,FixerOnly,1.0,200
331,529,8,0,537,322,464,2877,491,FixerOnly,1.0,200
331,529,8,0,537,322,464,2699,490,FixerOnly,1.0,200
201,232,13,0,245,277,270,651,321,FixerOnly,1.0,200
201,232,13,0,245,277,270,639,399,FixerOnly,1.0,200
201,232,13,0,245,277,270,667,358,FixerOnly,1.0,200
245,387,14,0,401,492,396,2720,388,FixerOnly,1.0,200
245,387,14,0,401,492,396,2880,417,FixerOnly,1.0,200
245,387,14,0,401,492,396,2394,445,FixerOnly,1.0,200
380,391,6,0,397,18035,210,12588,288,FixerOnly,1.0,200
380,391,6,0,397,18035,210,12344,371,FixerOnly,1.0,200
380,391,6,0,397,18035,210,12203,311,FixerOnly,1.0,200
298,522,16,0,538,20,350,2122,285,FixerOnly,1.0,200
298,522,16,0,538,20,350,2104,323,FixerOnly,1.0,200
298,522,16,0,538,20,350,2085,329,FixerOnly,1.0,200
308,495,19,0,514,10,565,825,411,FixerOnly,1.0,200
308,495,19,0,514,10,565,1174,354,FixerOnly,1.0,200
308,495,19,0,514,10,565,987,430,FixerOnly,1.0,200
222,330,1,0,331,13794,417,11333,460,FixerOnly,1.0,200
222,330,1,0,331,13794,417,11521,489,FixerOnly,1.0,200
222,330,1,0,331,13794,417,12299,424,FixerOnly,1.0,200
181,269,14,0,283,39,295,248,368,FixerOnly,1.0,200
181,269,14,0,283,39,295,411,327,FixerOnly,1.0,200
181,269,14,0,283,39,295,315,392,FixerOnly,1.0,200
71,102,17,0,119,0,331,0,232,FixerOnly,1.0,200
71,102,17,0,119,0,331,0,189,FixerOnly,1.0,200
71,102,17,0,119,0,331,0,210,FixerOnly,1.0,200
201,324,3,0,327,1424,466,3490,410,FixerOnly,1.0,200
201,324,3,0,327,1424,466,2660,597,FixerOnly,1.0,200
201,324,3,0,327,1424,466,2709,649,FixerOnly,1.0,200
203,221,9,0,230,1289,321,1234,345,FixerOnly,1.0,200
203,221,9,0,230,1289,321,1325,435,FixerOnly,1.0,200
203,221,9,0,230,1289,321,1191,446,FixerOnly,1.0,200
472,818,6,0,824,13263,360,13499,394,FixerOnly,1.0,200
472,818,6,0,824,13263,360,13960,353,FixerOnly,1.0,200
472,818,6,0,824,13263,360,13019,419,FixerOnly,1.0,200
180,301,4,0,305,146,361,1507,472,FixerOnly,1.0,200
180,301,4,0,305,146,361,1453,342,FixerOnly,1.0,200
180,301,4,0,305,146,361,1623,474,FixerOnly,1.0,200
214,389,13,0,402,0,385,449,387,FixerOnly,1.0,200
214,389,13,0,402,0,385,392,477,FixerOnly,1.0,200
214,389,13,0,402,0,385,634,366,FixerOnly,1.0,200
12,15,5,0,20,0,126,0,60,FixerOnly,1.0,200
12,15,5,0,20,0,126,0,74,FixerOnly,1.0,200
12,15,5,0,20,0,126,0,52,FixerOnly,1.0,200
380,684,18,0,702,0,506,1655,496,FixerOnly,1.0,200
380,684,18,0,702,0,506,902,606,FixerOnly,1.0,200
380,684,18,0,702,0,506,1041,630,FixerOnly,1.0,200
264,452,2,0,454,14302,500,18206,361,FixerOnly,1.0,200
264,452,2,0,454,14302,500,15487,458,FixerOnly,1.0,200
264,452,2,0,454,14302,500,17384,362,FixerOnly,1.0,200
321,466,1,0,467,42659,425,40891,500,FixerOnly,1.0,200
321,466,1,0,467,42659,425,40783,483,FixerOnly,1.0,200
321,466,1,0,467,42659,425,39831,456,FixerOnly,1.0,200
394,428,15,0,443,2940,413,3858,319,FixerOnly,1.0,200
394,428,15,0,443,2940,413,3608,311,FixerOnly,1.0,200
394,428,15,0,443,2940,413,3392,344,FixerOnly,1.0,200
143,205,3,0,208,2509,229,1866,535,FixerOnly,1.0,200
143,205,3,0,208,2509,229,2115,366,FixerOnly,1.0,200
143,205,3,0,208,2509,229,2387,406,FixerOnly,1.0,200
90,118,17,0,135,0,409,0,329,FixerOnly,1.0,200
90,118,17,0,135,0,409,0,299,FixerOnly,1.0,200
90,118,17,0,135,0,409,0,227,FixerOnly,1.0,200
281,472,12,0,484,40,581,1181,586,FixerOnly,1.0,200
281,472,12,0,484,40,581,1483,532,FixerOnly,1.0,200
281,472,12,0,484,40,581,1074,436,FixerOnly,1.0,200
236,255,19,0,274,56,294,742,371,FixerOnly,1.0,200
236,255,19,0,274,56,294,308,391,FixerOnly,1.0,200
236,255,19,0,274,56,294,546,330,FixerOnly,1.0,200
413,679,15,0,694,1559,559,3111,529,FixerOnly,1.0,200
413,679,15,0,694,1559,559,2774,521,FixerOnly,1.0,200
413,679,15,0,694,1559,559,3419,396,FixerOnly,1.0,200
347,572,2,0,574,20737,399,20903,469,FixerOnly,1.0,200
347,572,2,0,574,20737,399,21323,392,FixerOnly,1.0,200
347,572,2,0,574,20737,399,21171,487,FixerOnly,1.0,200
151,243,18,0,261,160,298,421,263,FixerOnly,1.0,200
151,243,18,0,261,160,298,279,261,FixerOnly,1.0,200
