assignments,constraints,relation_constraints,resource_constraints,date_constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,mu,lambda_,cxpb,mutpb,repair_pct,mate_indpb,mutate_mu,mutate_sigma,mutate_indpb
164,263,247,16,0,193.0,415,0.0,429,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
164,263,247,16,0,193.0,415,0.0,460,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
164,263,247,16,0,193.0,415,0.0,459,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,148,134,14,0,0.0,339,0.0,333,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,148,134,14,0,0.0,339,0.0,336,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
94,148,134,14,0,0.0,339,0.0,327,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
471,544,530,14,0,4358.0,563,0.0,633,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
471,544,530,14,0,4358.0,563,0.0,664,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
471,544,530,14,0,4358.0,563,0.0,652,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,611,604,7,0,2086.0,608,0.0,692,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,611,604,7,0,2086.0,608,0.0,716,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,611,604,7,0,2086.0,608,0.0,765,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
171,252,248,4,0,1761.0,391,0.0,461,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
171,252,248,4,0,1761.0,391,0.0,459,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
18,39,21,18,0,0.0,106,0.0,13,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
18,39,21,18,0,0.0,106,0.0,15,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
18,39,21,18,0,0.0,106,0.0,16,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
112,198,183,15,0,0.0,430,0.0,303,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
112,198,183,15,0,0.0,430,0.0,348,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
112,198,183,15,0,0.0,430,0.0,321,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,201,192,9,0,0.0,296,0.0,293,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,201,192,9,0,0.0,296,0.0,264,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
114,201,192,9,0,0.0,296,0.0,274,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
68,112,106,6,0,0.0,246,0.0,189,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
68,112,106,6,0,0.0,246,0.0,214,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
68,112,106,6,0,0.0,246,0.0,208,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
353,585,581,4,0,3647.0,499,0.0,594,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
353,585,581,4,0,3647.0,499,0.0,582,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
353,585,581,4,0,3647.0,499,0.0,572,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,290,285,5,0,1955.0,359,0.0,440,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,290,285,5,0,1955.0,359,0.0,419,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,290,285,5,0,1955.0,359,0.0,459,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
91,96,93,3,0,2006.0,175,0.0,224,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
91,96,93,3,0,2006.0,175,0.0,223,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
91,96,93,3,0,2006.0,175,0.0,196,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,505,490,15,0,7074.0,539,0.0,655,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,505,490,15,0,7074.0,539,0.0,587,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,505,490,15,0,7074.0,539,0.0,606,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,52,47,5,0,0.0,237,0.0,97,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,52,47,5,0,0.0,237,0.0,114,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
33,52,47,5,0,0.0,237,0.0,98,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
331,536,526,10,0,267.0,534,0.0,579,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
331,536,526,10,0,267.0,534,0.0,625,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
331,536,526,10,0,267.0,534,0.0,627,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,857,843,14,0,1436.0,508,0.0,577,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,857,843,14,0,1436.0,508,0.0,650,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,857,843,14,0,1436.0,508,0.0,605,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
235,331,325,6,0,3530.0,435,0.0,445,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
235,331,325,6,0,3530.0,435,0.0,480,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
235,331,325,6,0,3530.0,435,0.0,518,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
330,616,609,7,0,5774.0,589,3618.0,626,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
330,616,609,7,0,5774.0,589,3564.0,641,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
330,616,609,7,0,5774.0,589,3221.0,726,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,743,737,6,0,7552.0,538,1.0,665,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,743,737,6,0,7552.0,538,0.0,621,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
456,743,737,6,0,7552.0,538,0.0,848,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,401,396,5,0,15977.0,274,0.0,390,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,401,396,5,0,15977.0,274,0.0,364,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
362,401,396,5,0,15977.0,274,0.0,397,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,104,85,19,0,0.0,190,0.0,179,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,104,85,19,0,0.0,190,0.0,192,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
57,104,85,19,0,0.0,190,0.0,156,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
49,70,63,7,0,0.0,356,0.0,309,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
49,70,63,7,0,0.0,356,0.0,296,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
49,70,63,7,0,0.0,356,0.0,312,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,394,379,15,0,2785.0,406,919.0,679,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,394,379,15,0,2785.0,406,826.0,666,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,394,379,15,0,2785.0,406,714.0,663,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
402,764,748,16,0,442.0,386,0.0,469,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
402,764,748,16,0,442.0,386,0.0,489,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
402,764,748,16,0,442.0,386,0.0,449,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,180,173,7,0,157.0,202,0.0,251,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,180,173,7,0,157.0,202,0.0,246,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
156,180,173,7,0,157.0,202,0.0,233,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
483,810,801,9,0,1990.0,776,0.0,896,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
483,810,801,9,0,1990.0,776,0.0,871,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
320,361,348,13,0,2371.0,381,0.0,390,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
320,361,348,13,0,2371.0,381,0.0,384,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
320,361,348,13,0,2371.0,381,0.0,411,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,762,743,19,0,0.0,655,0.0,723,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,762,743,19,0,0.0,655,0.0,718,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,762,743,19,0,0.0,655,0.0,697,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
332,376,362,14,0,932.0,433,0.0,450,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
332,376,362,14,0,932.0,433,0.0,460,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
332,376,362,14,0,932.0,433,0.0,471,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
40,60,54,6,0,0.0,140,0.0,84,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
40,60,54,6,0,0.0,140,0.0,82,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
40,60,54,6,0,0.0,140,0.0,84,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,356,352,4,0,3408.0,433,0.0,475,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,356,352,4,0,3408.0,433,0.0,462,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,356,352,4,0,3408.0,433,0.0,485,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
457,747,730,17,0,236.0,448,0.0,557,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
457,747,730,17,0,236.0,448,0.0,588,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
457,747,730,17,0,236.0,448,0.0,600,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,162,155,7,0,1056.0,273,0.0,293,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,162,155,7,0,1056.0,273,0.0,294,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,162,155,7,0,1056.0,273,0.0,267,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
129,135,130,5,0,1981.0,241,0.0,276,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
129,135,130,5,0,1981.0,241,0.0,270,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
129,135,130,5,0,1981.0,241,0.0,287,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
122,136,132,4,0,914.0,286,0.0,325,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
122,136,132,4,0,914.0,286,0.0,315,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
122,136,132,4,0,914.0,286,0.0,320,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
271,305,290,15,0,539.0,395,0.0,423,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
271,305,290,15,0,539.0,395,0.0,408,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
271,305,290,15,0,539.0,395,0.0,405,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
154,224,219,5,0,183.0,531,0.0,545,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
154,224,219,5,0,183.0,531,0.0,531,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
50,85,68,17,0,0.0,318,0.0,268,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
50,85,68,17,0,0.0,318,0.0,257,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
299,424,413,11,0,100.0,471,0.0,532,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
299,424,413,11,0,100.0,471,0.0,550,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
299,424,413,11,0,100.0,471,0.0,517,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
437,484,466,18,0,4075.0,302,0.0,367,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
437,484,466,18,0,4075.0,302,0.0,346,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
437,484,466,18,0,4075.0,302,0.0,373,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,266,257,9,0,3472.0,225,0.0,276,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,266,257,9,0,3472.0,225,0.0,277,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
233,266,257,9,0,3472.0,225,0.0,281,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
476,879,861,18,0,131.0,563,0.0,663,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
476,879,861,18,0,131.0,563,0.0,646,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
476,879,861,18,0,131.0,563,0.0,714,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,764,759,5,0,8254.0,329,0.0,510,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,764,759,5,0,8254.0,329,30.0,486,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
421,764,759,5,0,8254.0,329,2.0,537,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
311,439,426,13,0,1370.0,464,0.0,506,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
311,439,426,13,0,1370.0,464,0.0,466,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
311,439,426,13,0,1370.0,464,0.0,486,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,103,88,15,0,109.0,146,0.0,146,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,103,88,15,0,109.0,146,0.0,166,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
87,103,88,15,0,109.0,146,0.0,153,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,467,460,7,0,20487.0,345,347.0,468,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,467,460,7,0,20487.0,345,147.0,515,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
415,467,460,7,0,20487.0,345,177.0,481,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,367,362,5,0,282.0,300,0.0,383,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,367,362,5,0,282.0,300,0.0,372,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
209,367,362,5,0,282.0,300,0.0,363,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
133,208,192,16,0,0.0,516,0.0,541,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
133,208,192,16,0,0.0,516,0.0,509,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
133,208,192,16,0,0.0,516,0.0,531,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
305,440,439,1,0,30462.0,346,3714.0,649,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
305,440,439,1,0,30462.0,346,3637.0,652,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
305,440,439,1,0,30462.0,346,4466.0,603,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
495,918,915,3,0,20010.0,686,626.0,809,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
495,918,915,3,0,20010.0,686,194.0,889,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
495,918,915,3,0,20010.0,686,267.0,823,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
448,504,494,10,0,8420.0,358,0.0,430,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
448,504,494,10,0,8420.0,358,0.0,415,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
448,504,494,10,0,8420.0,358,0.0,419,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,327,312,15,0,4.0,256,0.0,331,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,327,312,15,0,4.0,256,0.0,326,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
225,327,312,15,0,4.0,256,0.0,329,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,787,784,3,0,27838.0,345,1501.0,629,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,787,784,3,0,27838.0,345,1529.0,622,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
418,787,784,3,0,27838.0,345,2046.0,553,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,345,340,5,0,1530.0,288,0.0,376,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,345,340,5,0,1530.0,288,0.0,383,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
229,345,340,5,0,1530.0,288,0.0,355,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
420,736,727,9,0,2763.0,500,0.0,683,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
420,736,727,9,0,2763.0,500,0.0,662,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
420,736,727,9,0,2763.0,500,0.0,641,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
372,545,533,12,0,1286.0,382,0.0,516,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
372,545,533,12,0,1286.0,382,0.0,501,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
372,545,533,12,0,1286.0,382,0.0,472,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,511,501,10,0,1547.0,596,0.0,533,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,511,501,10,0,1547.0,596,0.0,537,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,511,501,10,0,1547.0,596,0.0,554,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,715,697,18,0,168.0,568,0.0,609,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,715,697,18,0,168.0,568,0.0,606,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
394,715,697,18,0,168.0,568,0.0,623,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
183,267,257,10,0,242.0,345,0.0,414,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
183,267,257,10,0,242.0,345,0.0,426,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
66,99,89,10,0,0.0,342,0.0,265,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
66,99,89,10,0,0.0,342,0.0,264,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
66,99,89,10,0,0.0,342,0.0,252,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,483,476,7,0,19080.0,367,0.0,497,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,483,476,7,0,19080.0,367,0.0,468,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
423,483,476,7,0,19080.0,367,0.0,422,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
277,519,514,5,0,2459.0,435,0.0,480,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
277,519,514,5,0,2459.0,435,0.0,480,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
277,519,514,5,0,2459.0,435,0.0,464,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
425,707,704,3,0,13232.0,517,1.0,615,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
425,707,704,3,0,13232.0,517,24.0,686,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
425,707,704,3,0,13232.0,517,52.0,641,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,729,722,7,0,13026.0,602,3.0,880,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,729,722,7,0,13026.0,602,0.0,698,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
492,729,722,7,0,13026.0,602,32.0,760,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
265,400,391,9,0,830.0,522,0.0,584,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
265,400,391,9,0,830.0,522,0.0,600,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
265,400,391,9,0,830.0,522,0.0,602,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
86,128,127,1,0,287.0,293,0.0,297,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
86,128,127,1,0,287.0,293,0.0,323,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
86,128,127,1,0,287.0,293,0.0,292,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,134,119,15,0,0.0,416,0.0,394,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,134,119,15,0,0.0,416,0.0,349,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
96,134,119,15,0,0.0,416,0.0,370,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,364,350,14,0,1375.0,482,0.0,545,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,364,350,14,0,1375.0,482,0.0,509,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
301,364,350,14,0,1375.0,482,0.0,528,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
307,462,454,8,0,1841.0,518,0.0,617,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
307,462,454,8,0,1841.0,518,0.0,584,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
307,462,454,8,0,1841.0,518,0.0,627,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
488,839,824,15,0,325.0,622,0.0,665,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
318,582,572,10,0,496.0,406,0.0,496,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
318,582,572,10,0,496.0,406,0.0,545,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
